"","Site","Well","Signal","Value","Experiment","Leaf"
"43331","1;2","C2","yfp",2289,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43332","1;2","C2","mTurquoise",49,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43333","1;2","C2","mScarlet",391,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43334","1;2","C2","YB_Ratio",46.71429,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43335","1;2","C3","yfp",10167,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43336","1;2","C3","mTurquoise",52,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43337","1;2","C3","mScarlet",617,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43338","1;2","C3","YB_Ratio",195.5192,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43339","1;2","C4","yfp",9715,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43340","1;2","C4","mTurquoise",45,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43341","1;2","C4","mScarlet",353,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43342","1;2","C4","YB_Ratio",215.8889,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43343","1;2","D1","yfp",2037,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43344","1;2","D1","mTurquoise",54,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43345","1;2","D1","mScarlet",290,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43346","1;2","D1","YB_Ratio",37.72222,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43347","1;2","D2","yfp",1857,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43348","1;2","D2","mTurquoise",47,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43349","1;2","D2","mScarlet",307,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43350","1;2","D2","YB_Ratio",39.51064,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43351","1;2","D3","yfp",12926,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43352","1;2","D3","mTurquoise",50,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43353","1;2","D3","mScarlet",312,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43354","1;2","D3","YB_Ratio",258.52,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43355","1;2","D4","yfp",11921,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43356","1;2","D4","mTurquoise",58,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43357","1;2","D4","mScarlet",320,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43358","1;2","D4","YB_Ratio",205.5345,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43359","1;2","E1","yfp",1774,"Null_YFP+A+D","Set8_Leaf_E"
"43360","1;2","E1","mTurquoise",49,"Null_YFP+A+D","Set8_Leaf_E"
"43361","1;2","E1","mScarlet",352,"Null_YFP+A+D","Set8_Leaf_E"
"43362","1;2","E1","YB_Ratio",36.20408,"Null_YFP+A+D","Set8_Leaf_E"
"43363","1;2","E2","yfp",1654,"Null_YFP+A+D","Set8_Leaf_E"
"43364","1;2","E2","mTurquoise",48,"Null_YFP+A+D","Set8_Leaf_E"
"43365","1;2","E2","mScarlet",324,"Null_YFP+A+D","Set8_Leaf_E"
"43366","1;2","E2","YB_Ratio",34.45833,"Null_YFP+A+D","Set8_Leaf_E"
"43367","1;2","E3","yfp",1683,"Null_YFP+A+D","Set8_Leaf_E"
"43368","1;2","E3","mTurquoise",52,"Null_YFP+A+D","Set8_Leaf_E"
"43369","1;2","E3","mScarlet",335,"Null_YFP+A+D","Set8_Leaf_E"
"43370","1;2","E3","YB_Ratio",32.36538,"Null_YFP+A+D","Set8_Leaf_E"
"43371","1;2","E4","yfp",1722,"Null_YFP+A+D","Set8_Leaf_E"
"43372","1;2","E4","mTurquoise",52,"Null_YFP+A+D","Set8_Leaf_E"
"43373","1;2","E4","mScarlet",311,"Null_YFP+A+D","Set8_Leaf_E"
"43374","1;2","E4","YB_Ratio",33.11538,"Null_YFP+A+D","Set8_Leaf_E"
"43375","1;3","A1","yfp",1716,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43376","1;3","A1","mTurquoise",39,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43377","1;3","A1","mScarlet",327,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43378","1;3","A1","YB_Ratio",44,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43379","1;3","A2","yfp",1685,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43380","1;3","A2","mTurquoise",39,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43381","1;3","A2","mScarlet",303,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43382","1;3","A2","YB_Ratio",43.20513,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43383","1;3","A3","yfp",10553,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43384","1;3","A3","mTurquoise",72,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43385","1;3","A3","mScarlet",304,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43386","1;3","A3","YB_Ratio",146.5694,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43387","1;3","A4","yfp",15989,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43388","1;3","A4","mTurquoise",50,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43389","1;3","A4","mScarlet",346,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43390","1;3","A4","YB_Ratio",319.78,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43391","1;3","B1","yfp",2071,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43392","1;3","B1","mTurquoise",47,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43393","1;3","B1","mScarlet",304,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43394","1;3","B1","YB_Ratio",44.06383,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43395","1;3","B2","yfp",1824,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43396","1;3","B2","mTurquoise",45,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43397","1;3","B2","mScarlet",319,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43398","1;3","B2","YB_Ratio",40.53333,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43399","1;3","B3","yfp",9695,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43400","1;3","B3","mTurquoise",59,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43401","1;3","B3","mScarlet",342,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43402","1;3","B3","YB_Ratio",164.322,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43403","1;3","B4","yfp",17762,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43404","1;3","B4","mTurquoise",50,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43405","1;3","B4","mScarlet",432,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43406","1;3","B4","YB_Ratio",355.24,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43407","1;3","C1","yfp",1884,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43408","1;3","C1","mTurquoise",48,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43409","1;3","C1","mScarlet",309,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43410","1;3","C1","YB_Ratio",39.25,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43411","1;3","C2","yfp",2116,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43412","1;3","C2","mTurquoise",55,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43413","1;3","C2","mScarlet",425,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43414","1;3","C2","YB_Ratio",38.47273,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43415","1;3","C3","yfp",8493,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43416","1;3","C3","mTurquoise",64,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43417","1;3","C3","mScarlet",428,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43418","1;3","C3","YB_Ratio",132.7031,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43419","1;3","C4","yfp",11382,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43420","1;3","C4","mTurquoise",44,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43421","1;3","C4","mScarlet",340,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43422","1;3","C4","YB_Ratio",258.6818,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43423","1;3","D1","yfp",2009,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43424","1;3","D1","mTurquoise",51,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43425","1;3","D1","mScarlet",306,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43426","1;3","D1","YB_Ratio",39.39216,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43427","1;3","D2","yfp",1857,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43428","1;3","D2","mTurquoise",50,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43429","1;3","D2","mScarlet",317,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43430","1;3","D2","YB_Ratio",37.14,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43431","1;3","D3","yfp",10691,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43432","1;3","D3","mTurquoise",52,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43433","1;3","D3","mScarlet",323,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43434","1;3","D3","YB_Ratio",205.5962,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43435","1;3","D4","yfp",12217,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43436","1;3","D4","mTurquoise",55,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43437","1;3","D4","mScarlet",344,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43438","1;3","D4","YB_Ratio",222.1273,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43439","1;3","E1","yfp",1725,"Null_YFP+A+D","Set8_Leaf_E"
"43440","1;3","E1","mTurquoise",51,"Null_YFP+A+D","Set8_Leaf_E"
"43441","1;3","E1","mScarlet",331,"Null_YFP+A+D","Set8_Leaf_E"
"43442","1;3","E1","YB_Ratio",33.82353,"Null_YFP+A+D","Set8_Leaf_E"
"43443","1;3","E2","yfp",1700,"Null_YFP+A+D","Set8_Leaf_E"
"43444","1;3","E2","mTurquoise",54,"Null_YFP+A+D","Set8_Leaf_E"
"43445","1;3","E2","mScarlet",315,"Null_YFP+A+D","Set8_Leaf_E"
"43446","1;3","E2","YB_Ratio",31.48148,"Null_YFP+A+D","Set8_Leaf_E"
"43447","1;3","E3","yfp",1655,"Null_YFP+A+D","Set8_Leaf_E"
"43448","1;3","E3","mTurquoise",54,"Null_YFP+A+D","Set8_Leaf_E"
"43449","1;3","E3","mScarlet",392,"Null_YFP+A+D","Set8_Leaf_E"
"43450","1;3","E3","YB_Ratio",30.64815,"Null_YFP+A+D","Set8_Leaf_E"
"43451","1;3","E4","yfp",1748,"Null_YFP+A+D","Set8_Leaf_E"
"43452","1;3","E4","mTurquoise",51,"Null_YFP+A+D","Set8_Leaf_E"
"43453","1;3","E4","mScarlet",348,"Null_YFP+A+D","Set8_Leaf_E"
"43454","1;3","E4","YB_Ratio",34.27451,"Null_YFP+A+D","Set8_Leaf_E"
"43455","2;1","A1","yfp",2048,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43456","2;1","A1","mTurquoise",46,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43457","2;1","A1","mScarlet",391,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43458","2;1","A1","YB_Ratio",44.52174,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43459","2;1","A2","yfp",2039,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43460","2;1","A2","mTurquoise",40,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43461","2;1","A2","mScarlet",363,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43462","2;1","A2","YB_Ratio",50.975,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43463","2;1","A3","yfp",20910,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43464","2;1","A3","mTurquoise",66,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43465","2;1","A3","mScarlet",355,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43466","2;1","A3","YB_Ratio",316.8182,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43467","2;1","A4","yfp",22212,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43468","2;1","A4","mTurquoise",51,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43469","2;1","A4","mScarlet",355,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43470","2;1","A4","YB_Ratio",435.5294,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43471","2;1","B1","yfp",2157,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43472","2;1","B1","mTurquoise",45,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43473","2;1","B1","mScarlet",337,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43474","2;1","B1","YB_Ratio",47.93333,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43475","2;1","B2","yfp",2318,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43476","2;1","B2","mTurquoise",46,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43477","2;1","B2","mScarlet",352,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43478","2;1","B2","YB_Ratio",50.3913,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43479","2;1","B3","yfp",12979,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43480","2;1","B3","mTurquoise",55,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43481","2;1","B3","mScarlet",325,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43482","2;1","B3","YB_Ratio",235.9818,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43483","2;1","B4","yfp",27767,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43484","2;1","B4","mTurquoise",48,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43485","2;1","B4","mScarlet",760,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43486","2;1","B4","YB_Ratio",578.4792,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43487","2;1","C1","yfp",2210,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43488","2;1","C1","mTurquoise",63,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43489","2;1","C1","mScarlet",344,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43490","2;1","C1","YB_Ratio",35.07937,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43491","2;1","C2","yfp",2599,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43492","2;1","C2","mTurquoise",55,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43493","2;1","C2","mScarlet",388,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43494","2;1","C2","YB_Ratio",47.25455,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43495","2;1","C3","yfp",15459,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43496","2;1","C3","mTurquoise",52,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43497","2;1","C3","mScarlet",753,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43498","2;1","C3","YB_Ratio",297.2885,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43499","2;1","C4","yfp",13824,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43500","2;1","C4","mTurquoise",62,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43501","2;1","C4","mScarlet",354,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43502","2;1","C4","YB_Ratio",222.9677,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43503","2;1","D1","yfp",2021,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43504","2;1","D1","mTurquoise",63,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43505","2;1","D1","mScarlet",323,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43506","2;1","D1","YB_Ratio",32.07937,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43507","2;1","D2","yfp",1985,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43508","2;1","D2","mTurquoise",53,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43509","2;1","D2","mScarlet",321,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43510","2;1","D2","YB_Ratio",37.45283,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43511","2;1","D3","yfp",15889,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43512","2;1","D3","mTurquoise",58,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43513","2;1","D3","mScarlet",343,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43514","2;1","D3","YB_Ratio",273.9483,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43515","2;1","D4","yfp",12978,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43516","2;1","D4","mTurquoise",62,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43517","2;1","D4","mScarlet",367,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43518","2;1","D4","YB_Ratio",209.3226,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43519","2;1","E1","yfp",1861,"Null_YFP+A+D","Set8_Leaf_E"
"43520","2;1","E1","mTurquoise",57,"Null_YFP+A+D","Set8_Leaf_E"
"43521","2;1","E1","mScarlet",506,"Null_YFP+A+D","Set8_Leaf_E"
"43522","2;1","E1","YB_Ratio",32.64912,"Null_YFP+A+D","Set8_Leaf_E"
"43523","2;1","E2","yfp",1865,"Null_YFP+A+D","Set8_Leaf_E"
"43524","2;1","E2","mTurquoise",55,"Null_YFP+A+D","Set8_Leaf_E"
"43525","2;1","E2","mScarlet",321,"Null_YFP+A+D","Set8_Leaf_E"
"43526","2;1","E2","YB_Ratio",33.90909,"Null_YFP+A+D","Set8_Leaf_E"
"43527","2;1","E3","yfp",2140,"Null_YFP+A+D","Set8_Leaf_E"
"43528","2;1","E3","mTurquoise",61,"Null_YFP+A+D","Set8_Leaf_E"
"43529","2;1","E3","mScarlet",379,"Null_YFP+A+D","Set8_Leaf_E"
"43530","2;1","E3","YB_Ratio",35.08197,"Null_YFP+A+D","Set8_Leaf_E"
"43531","2;1","E4","yfp",1919,"Null_YFP+A+D","Set8_Leaf_E"
"43532","2;1","E4","mTurquoise",69,"Null_YFP+A+D","Set8_Leaf_E"
"43533","2;1","E4","mScarlet",351,"Null_YFP+A+D","Set8_Leaf_E"
"43534","2;1","E4","YB_Ratio",27.81159,"Null_YFP+A+D","Set8_Leaf_E"
"43535","2;2","A1","yfp",2584,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43536","2;2","A1","mTurquoise",46,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43537","2;2","A1","mScarlet",378,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43538","2;2","A1","YB_Ratio",56.17391,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43539","2;2","A2","yfp",2629,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43540","2;2","A2","mTurquoise",52,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43541","2;2","A2","mScarlet",406,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43542","2;2","A2","YB_Ratio",50.55769,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43543","2;2","A3","yfp",21210,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43544","2;2","A3","mTurquoise",74,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43545","2;2","A3","mScarlet",349,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43546","2;2","A3","YB_Ratio",286.6216,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43547","2;2","A4","yfp",27732,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43548","2;2","A4","mTurquoise",58,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43549","2;2","A4","mScarlet",417,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43550","2;2","A4","YB_Ratio",478.1379,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43551","2;2","B1","yfp",2668,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43552","2;2","B1","mTurquoise",53,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43553","2;2","B1","mScarlet",397,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43554","2;2","B1","YB_Ratio",50.33962,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43555","2;2","B2","yfp",3037,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43556","2;2","B2","mTurquoise",55,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43557","2;2","B2","mScarlet",465,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43558","2;2","B2","YB_Ratio",55.21818,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43559","2;2","B3","yfp",24953,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43560","2;2","B3","mTurquoise",73,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43561","2;2","B3","mScarlet",347,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43562","2;2","B3","YB_Ratio",341.8219,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43563","2;2","B4","yfp",25882,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43564","2;2","B4","mTurquoise",58,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43565","2;2","B4","mScarlet",557,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43566","2;2","B4","YB_Ratio",446.2414,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43567","2;2","C1","yfp",2798,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43568","2;2","C1","mTurquoise",66,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43569","2;2","C1","mScarlet",382,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43570","2;2","C1","YB_Ratio",42.39394,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43571","2;2","C2","yfp",2679,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43572","2;2","C2","mTurquoise",59,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43573","2;2","C2","mScarlet",462,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43574","2;2","C2","YB_Ratio",45.40678,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43575","2;2","C3","yfp",17487,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43576","2;2","C3","mTurquoise",67,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43577","2;2","C3","mScarlet",611,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43578","2;2","C3","YB_Ratio",261,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43579","2;2","C4","yfp",18360,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43580","2;2","C4","mTurquoise",70,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43581","2;2","C4","mScarlet",436,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43582","2;2","C4","YB_Ratio",262.2857,"AT1G64550(E,A)+B+A","Set8_Leaf_E"
"43583","2;2","D1","yfp",2462,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43584","2;2","D1","mTurquoise",65,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43585","2;2","D1","mScarlet",338,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43586","2;2","D1","YB_Ratio",37.87692,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43587","2;2","D2","yfp",2620,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43588","2;2","D2","mTurquoise",62,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43589","2;2","D2","mScarlet",350,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43590","2;2","D2","YB_Ratio",42.25806,"AT2G29080(D,C)+D+C","Set8_Leaf_E"
"43591","2;2","D3","yfp",16695,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43592","2;2","D3","mTurquoise",64,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43593","2;2","D3","mScarlet",390,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43594","2;2","D3","YB_Ratio",260.8594,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43595","2;2","D4","yfp",17848,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43596","2;2","D4","mTurquoise",77,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43597","2;2","D4","mScarlet",360,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43598","2;2","D4","YB_Ratio",231.7922,"AT1G64550(E,A)+E+A","Set8_Leaf_E"
"43599","2;2","E1","yfp",2223,"Null_YFP+A+D","Set8_Leaf_E"
"43600","2;2","E1","mTurquoise",67,"Null_YFP+A+D","Set8_Leaf_E"
"43601","2;2","E1","mScarlet",404,"Null_YFP+A+D","Set8_Leaf_E"
"43602","2;2","E1","YB_Ratio",33.1791,"Null_YFP+A+D","Set8_Leaf_E"
"43603","2;2","E2","yfp",2260,"Null_YFP+A+D","Set8_Leaf_E"
"43604","2;2","E2","mTurquoise",67,"Null_YFP+A+D","Set8_Leaf_E"
"43605","2;2","E2","mScarlet",370,"Null_YFP+A+D","Set8_Leaf_E"
"43606","2;2","E2","YB_Ratio",33.73134,"Null_YFP+A+D","Set8_Leaf_E"
"43607","2;2","E3","yfp",2427,"Null_YFP+A+D","Set8_Leaf_E"
"43608","2;2","E3","mTurquoise",60,"Null_YFP+A+D","Set8_Leaf_E"
"43609","2;2","E3","mScarlet",468,"Null_YFP+A+D","Set8_Leaf_E"
"43610","2;2","E3","YB_Ratio",40.45,"Null_YFP+A+D","Set8_Leaf_E"
"43611","2;2","E4","yfp",2322,"Null_YFP+A+D","Set8_Leaf_E"
"43612","2;2","E4","mTurquoise",73,"Null_YFP+A+D","Set8_Leaf_E"
"43613","2;2","E4","mScarlet",365,"Null_YFP+A+D","Set8_Leaf_E"
"43614","2;2","E4","YB_Ratio",31.80822,"Null_YFP+A+D","Set8_Leaf_E"
"43615","2;3","A1","yfp",2431,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43616","2;3","A1","mTurquoise",49,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43617","2;3","A1","mScarlet",394,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43618","2;3","A1","YB_Ratio",49.61224,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43619","2;3","A2","yfp",2453,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43620","2;3","A2","mTurquoise",43,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
