"","Site","Well","Signal","Value","Experiment","Leaf"
"9788","4;3","E12","mTurquoise",152,"Null_YFP+A+D","Set8_Leaf_C"
"9789","4;3","E12","mScarlet",287,"Null_YFP+A+D","Set8_Leaf_C"
"9790","4;3","E12","YB_Ratio",13.96053,"Null_YFP+A+D","Set8_Leaf_C"
"9791","1;2","F1","yfp",3155,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9792","1;2","F1","mTurquoise",126,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9793","1;2","F1","mScarlet",277,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9794","1;2","F1","YB_Ratio",25.03968,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9795","1;2","F2","yfp",3772,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9796","1;2","F2","mTurquoise",106,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9797","1;2","F2","mScarlet",392,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9798","1;2","F2","YB_Ratio",35.58491,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9799","1;2","F3","yfp",2555,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9800","1;2","F3","mTurquoise",135,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9801","1;2","F3","mScarlet",492,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9802","1;2","F3","YB_Ratio",18.92593,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9803","1;2","F4","yfp",2423,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9804","1;2","F4","mTurquoise",90,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9805","1;2","F4","mScarlet",287,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9806","1;2","F4","YB_Ratio",26.92222,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9807","1;2","F5","yfp",2108,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9808","1;2","F5","mTurquoise",56,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9809","1;2","F5","mScarlet",249,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9810","1;2","F5","YB_Ratio",37.64286,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9811","1;2","F6","yfp",1855,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9812","1;2","F6","mTurquoise",81,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9813","1;2","F6","mScarlet",838,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9814","1;2","F6","YB_Ratio",22.90123,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9815","1;2","F7","yfp",2397,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9816","1;2","F7","mTurquoise",71,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9817","1;2","F7","mScarlet",269,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9818","1;2","F7","YB_Ratio",33.76056,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9819","1;2","F8","yfp",1935,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9820","1;2","F8","mTurquoise",68,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9821","1;2","F8","mScarlet",243,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9822","1;2","F8","YB_Ratio",28.45588,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9823","1;2","G1","yfp",2823,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9824","1;2","G1","mTurquoise",181,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9825","1;2","G1","mScarlet",329,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9826","1;2","G1","YB_Ratio",15.59669,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9827","1;2","G2","yfp",3709,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9828","1;2","G2","mTurquoise",114,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9829","1;2","G2","mScarlet",381,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9830","1;2","G2","YB_Ratio",32.53509,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9831","1;2","G3","yfp",1773,"Null_YFP+A+D","Set8_Leaf_D"
"9832","1;2","G3","mTurquoise",231,"Null_YFP+A+D","Set8_Leaf_D"
"9833","1;2","G3","mScarlet",294,"Null_YFP+A+D","Set8_Leaf_D"
"9834","1;2","G3","YB_Ratio",7.675325,"Null_YFP+A+D","Set8_Leaf_D"
"9835","1;2","G4","yfp",1661,"Null_YFP+A+D","Set8_Leaf_D"
"9836","1;2","G4","mTurquoise",159,"Null_YFP+A+D","Set8_Leaf_D"
"9837","1;2","G4","mScarlet",283,"Null_YFP+A+D","Set8_Leaf_D"
"9838","1;2","G4","YB_Ratio",10.44654,"Null_YFP+A+D","Set8_Leaf_D"
"9839","1;2","G5","yfp",2103,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9840","1;2","G5","mTurquoise",45,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9841","1;2","G5","mScarlet",316,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9842","1;2","G5","YB_Ratio",46.73333,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9843","1;2","G6","yfp",1890,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9844","1;2","G6","mTurquoise",62,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9845","1;2","G6","mScarlet",273,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9846","1;2","G6","YB_Ratio",30.48387,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9847","1;2","G7","yfp",1947,"Null_YFP+A+D","Set8_Leaf_D"
"9848","1;2","G7","mTurquoise",210,"Null_YFP+A+D","Set8_Leaf_D"
"9849","1;2","G7","mScarlet",386,"Null_YFP+A+D","Set8_Leaf_D"
"9850","1;2","G7","YB_Ratio",9.271429,"Null_YFP+A+D","Set8_Leaf_D"
"9851","1;2","G8","yfp",2039,"Null_YFP+A+D","Set8_Leaf_D"
"9852","1;2","G8","mTurquoise",151,"Null_YFP+A+D","Set8_Leaf_D"
"9853","1;2","G8","mScarlet",335,"Null_YFP+A+D","Set8_Leaf_D"
"9854","1;2","G8","YB_Ratio",13.50331,"Null_YFP+A+D","Set8_Leaf_D"
"9855","1;2","H1","yfp",2836,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9856","1;2","H1","mTurquoise",140,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9857","1;2","H1","mScarlet",281,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9858","1;2","H1","YB_Ratio",20.25714,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9859","1;2","H2","yfp",2282,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9860","1;2","H2","mTurquoise",110,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9861","1;2","H2","mScarlet",291,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9862","1;2","H2","YB_Ratio",20.74545,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9863","1;2","H5","yfp",2131,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9864","1;2","H5","mTurquoise",53,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9865","1;2","H5","mScarlet",279,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9866","1;2","H5","YB_Ratio",40.20755,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9867","1;2","H6","yfp",2017,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9868","1;2","H6","mTurquoise",49,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9869","1;2","H6","mScarlet",262,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9870","1;2","H6","YB_Ratio",41.16327,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9871","1;3","F1","yfp",3090,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9872","1;3","F1","mTurquoise",123,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9873","1;3","F1","mScarlet",271,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9874","1;3","F1","YB_Ratio",25.12195,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9875","1;3","F2","yfp",3206,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9876","1;3","F2","mTurquoise",100,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9877","1;3","F2","mScarlet",327,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9878","1;3","F2","YB_Ratio",32.06,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9879","1;3","F3","yfp",2530,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9880","1;3","F3","mTurquoise",142,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9881","1;3","F3","mScarlet",312,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9882","1;3","F3","YB_Ratio",17.8169,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9883","1;3","F4","yfp",2415,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9884","1;3","F4","mTurquoise",86,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9885","1;3","F4","mScarlet",276,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9886","1;3","F4","YB_Ratio",28.0814,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9887","1;3","F5","yfp",2054,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9888","1;3","F5","mTurquoise",66,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9889","1;3","F5","mScarlet",263,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9890","1;3","F5","YB_Ratio",31.12121,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9891","1;3","F6","yfp",1968,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9892","1;3","F6","mTurquoise",81,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9893","1;3","F6","mScarlet",328,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9894","1;3","F6","YB_Ratio",24.2963,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9895","1;3","F7","yfp",2178,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9896","1;3","F7","mTurquoise",79,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9897","1;3","F7","mScarlet",281,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9898","1;3","F7","YB_Ratio",27.56962,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9899","1;3","F8","yfp",1962,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9900","1;3","F8","mTurquoise",56,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9901","1;3","F8","mScarlet",254,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9902","1;3","F8","YB_Ratio",35.03571,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9903","1;3","G1","yfp",2344,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9904","1;3","G1","mTurquoise",133,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9905","1;3","G1","mScarlet",322,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9906","1;3","G1","YB_Ratio",17.62406,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9907","1;3","G2","yfp",3198,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9908","1;3","G2","mTurquoise",152,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9909","1;3","G2","mScarlet",379,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9910","1;3","G2","YB_Ratio",21.03947,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9911","1;3","G3","yfp",1831,"Null_YFP+A+D","Set8_Leaf_D"
"9912","1;3","G3","mTurquoise",133,"Null_YFP+A+D","Set8_Leaf_D"
"9913","1;3","G3","mScarlet",304,"Null_YFP+A+D","Set8_Leaf_D"
"9914","1;3","G3","YB_Ratio",13.76692,"Null_YFP+A+D","Set8_Leaf_D"
"9915","1;3","G4","yfp",1688,"Null_YFP+A+D","Set8_Leaf_D"
"9916","1;3","G4","mTurquoise",151,"Null_YFP+A+D","Set8_Leaf_D"
"9917","1;3","G4","mScarlet",278,"Null_YFP+A+D","Set8_Leaf_D"
"9918","1;3","G4","YB_Ratio",11.17881,"Null_YFP+A+D","Set8_Leaf_D"
"9919","1;3","G5","yfp",2121,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9920","1;3","G5","mTurquoise",53,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9921","1;3","G5","mScarlet",303,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9922","1;3","G5","YB_Ratio",40.01887,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9923","1;3","G6","yfp",1983,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9924","1;3","G6","mTurquoise",60,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9925","1;3","G6","mScarlet",282,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9926","1;3","G6","YB_Ratio",33.05,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"9927","1;3","G7","yfp",2195,"Null_YFP+A+D","Set8_Leaf_D"
"9928","1;3","G7","mTurquoise",190,"Null_YFP+A+D","Set8_Leaf_D"
"9929","1;3","G7","mScarlet",286,"Null_YFP+A+D","Set8_Leaf_D"
"9930","1;3","G7","YB_Ratio",11.55263,"Null_YFP+A+D","Set8_Leaf_D"
"9931","1;3","G8","yfp",1895,"Null_YFP+A+D","Set8_Leaf_D"
"9932","1;3","G8","mTurquoise",109,"Null_YFP+A+D","Set8_Leaf_D"
"9933","1;3","G8","mScarlet",305,"Null_YFP+A+D","Set8_Leaf_D"
"9934","1;3","G8","YB_Ratio",17.38532,"Null_YFP+A+D","Set8_Leaf_D"
"9935","1;3","H1","yfp",2755,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9936","1;3","H1","mTurquoise",149,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9937","1;3","H1","mScarlet",300,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9938","1;3","H1","YB_Ratio",18.48993,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9939","1;3","H2","yfp",2475,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9940","1;3","H2","mTurquoise",111,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9941","1;3","H2","mScarlet",291,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9942","1;3","H2","YB_Ratio",22.2973,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"9943","1;3","H5","yfp",2251,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9944","1;3","H5","mTurquoise",59,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9945","1;3","H5","mScarlet",292,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9946","1;3","H5","YB_Ratio",38.15254,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9947","1;3","H6","yfp",2104,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9948","1;3","H6","mTurquoise",55,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9949","1;3","H6","mScarlet",295,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9950","1;3","H6","YB_Ratio",38.25455,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"9951","2;1","F1","yfp",3426,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9952","2;1","F1","mTurquoise",118,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9953","2;1","F1","mScarlet",309,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9954","2;1","F1","YB_Ratio",29.0339,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9955","2;1","F2","yfp",3520,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9956","2;1","F2","mTurquoise",178,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9957","2;1","F2","mScarlet",314,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9958","2;1","F2","YB_Ratio",19.77528,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"9959","2;1","F3","yfp",2881,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9960","2;1","F3","mTurquoise",155,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9961","2;1","F3","mScarlet",364,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9962","2;1","F3","YB_Ratio",18.5871,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9963","2;1","F4","yfp",2406,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9964","2;1","F4","mTurquoise",101,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9965","2;1","F4","mScarlet",274,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9966","2;1","F4","YB_Ratio",23.82178,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"9967","2;1","F5","yfp",2131,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9968","2;1","F5","mTurquoise",62,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9969","2;1","F5","mScarlet",291,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9970","2;1","F5","YB_Ratio",34.37097,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9971","2;1","F6","yfp",2147,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9972","2;1","F6","mTurquoise",96,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9973","2;1","F6","mScarlet",503,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9974","2;1","F6","YB_Ratio",22.36458,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"9975","2;1","F7","yfp",2216,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9976","2;1","F7","mTurquoise",88,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9977","2;1","F7","mScarlet",275,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9978","2;1","F7","YB_Ratio",25.18182,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9979","2;1","F8","yfp",1950,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9980","2;1","F8","mTurquoise",73,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9981","2;1","F8","mScarlet",240,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9982","2;1","F8","YB_Ratio",26.71233,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"9983","2;1","G1","yfp",3132,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9984","2;1","G1","mTurquoise",195,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9985","2;1","G1","mScarlet",358,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9986","2;1","G1","YB_Ratio",16.06154,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9987","2;1","G2","yfp",4119,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9988","2;1","G2","mTurquoise",95,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9989","2;1","G2","mScarlet",367,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9990","2;1","G2","YB_Ratio",43.35789,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"9991","2;1","G3","yfp",1930,"Null_YFP+A+D","Set8_Leaf_D"
"9992","2;1","G3","mTurquoise",178,"Null_YFP+A+D","Set8_Leaf_D"
"9993","2;1","G3","mScarlet",310,"Null_YFP+A+D","Set8_Leaf_D"
"9994","2;1","G3","YB_Ratio",10.8427,"Null_YFP+A+D","Set8_Leaf_D"
"9995","2;1","G4","yfp",1806,"Null_YFP+A+D","Set8_Leaf_D"
"9996","2;1","G4","mTurquoise",206,"Null_YFP+A+D","Set8_Leaf_D"
"9997","2;1","G4","mScarlet",302,"Null_YFP+A+D","Set8_Leaf_D"
"9998","2;1","G4","YB_Ratio",8.76699,"Null_YFP+A+D","Set8_Leaf_D"
"9999","2;1","G5","yfp",2315,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"10000","2;1","G5","mTurquoise",56,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"10001","2;1","G5","mScarlet",394,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"10002","2;1","G5","YB_Ratio",41.33929,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"10003","2;1","G6","yfp",2080,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"10004","2;1","G6","mTurquoise",67,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"10005","2;1","G6","mScarlet",291,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"10006","2;1","G6","YB_Ratio",31.04478,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"10007","2;1","G7","yfp",1889,"Null_YFP+A+D","Set8_Leaf_D"
"10008","2;1","G7","mTurquoise",186,"Null_YFP+A+D","Set8_Leaf_D"
"10009","2;1","G7","mScarlet",1664,"Null_YFP+A+D","Set8_Leaf_D"
"10010","2;1","G7","YB_Ratio",10.15591,"Null_YFP+A+D","Set8_Leaf_D"
"10011","2;1","G8","yfp",1942,"Null_YFP+A+D","Set8_Leaf_D"
"10012","2;1","G8","mTurquoise",145,"Null_YFP+A+D","Set8_Leaf_D"
"10013","2;1","G8","mScarlet",281,"Null_YFP+A+D","Set8_Leaf_D"
"10014","2;1","G8","YB_Ratio",13.3931,"Null_YFP+A+D","Set8_Leaf_D"
"10015","2;1","H1","yfp",3193,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"10016","2;1","H1","mTurquoise",157,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"10017","2;1","H1","mScarlet",363,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"10018","2;1","H1","YB_Ratio",20.33758,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"10019","2;1","H2","yfp",2864,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"10020","2;1","H2","mTurquoise",136,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"10021","2;1","H2","mScarlet",300,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"10022","2;1","H2","YB_Ratio",21.05882,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"10023","2;1","H5","yfp",2395,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"10024","2;1","H5","mTurquoise",57,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"10025","2;1","H5","mScarlet",305,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"10026","2;1","H5","YB_Ratio",42.01754,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"10027","2;1","H6","yfp",2022,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"10028","2;1","H6","mTurquoise",53,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"10029","2;1","H6","mScarlet",301,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"10030","2;1","H6","YB_Ratio",38.15094,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"10031","2;2","F1","yfp",4718,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"10032","2;2","F1","mTurquoise",155,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"10033","2;2","F1","mScarlet",351,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"10034","2;2","F1","YB_Ratio",30.43871,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"10035","2;2","F2","yfp",4420,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"10036","2;2","F2","mTurquoise",182,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"10037","2;2","F2","mScarlet",331,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"10038","2;2","F2","YB_Ratio",24.28571,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"10039","2;2","F3","yfp",3685,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"10040","2;2","F3","mTurquoise",200,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"10041","2;2","F3","mScarlet",385,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"10042","2;2","F3","YB_Ratio",18.425,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"10043","2;2","F4","yfp",3121,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"10044","2;2","F4","mTurquoise",104,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"10045","2;2","F4","mScarlet",362,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"10046","2;2","F4","YB_Ratio",30.00962,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"10047","2;2","F5","yfp",2701,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"10048","2;2","F5","mTurquoise",73,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"10049","2;2","F5","mScarlet",353,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"10050","2;2","F5","YB_Ratio",37,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"10051","2;2","F6","yfp",2705,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"10052","2;2","F6","mTurquoise",106,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"10053","2;2","F6","mScarlet",503,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"10054","2;2","F6","YB_Ratio",25.51887,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"10055","2;2","F7","yfp",2814,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"10056","2;2","F7","mTurquoise",114,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"10057","2;2","F7","mScarlet",319,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"10058","2;2","F7","YB_Ratio",24.68421,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"10059","2;2","F8","yfp",2645,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"10060","2;2","F8","mTurquoise",108,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"10061","2;2","F8","mScarlet",313,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"10062","2;2","F8","YB_Ratio",24.49074,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"10063","2;2","G1","yfp",4563,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"10064","2;2","G1","mTurquoise",291,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"10065","2;2","G1","mScarlet",468,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"10066","2;2","G1","YB_Ratio",15.68041,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
